"125","Ch/2,5x75x50","1","4","2.50","75","50","1","0","0","0","0","../images/Chevron.png","0.009","0.009","Bois brut","Chevron","M3","2","325000.00","0","325000.00"
"126","Ch/2,5x75x75","1","4","2.50","75","75","1","0","0","0","0","../images/Chevron.png","0.014","0.014","Bois brut","Chevron","M3","2","325000.00","0","325000.00"
"127","Ch/2,5x100x100","1","4","2.50","100","100","1","0","0","0","0","../images/Madrier.png","0.025","0.025","Bois brut","Chevron","M3","1","320000.00","0","320000.00"
"128","Ch/2x50x50","1","4","2.00","50","50","1","0","0","0","0","../images/Chevron.png","0.005","0.005","Bois brut","Chevron","M3","4","335000.00","0","335000.00"
"129","Ch/2x63x63","1","4","2.00","63","63","1","0","0","0","0","../images/Madrier.png","0.008","0.008","Bois brut","Chevron","M3","3","330000.00","0","330000.00"
"130","Ch/2x75x50","1","4","2.00","75","50","1","0","0","0","0","../images/Madrier.png","0.008","0.008","Bois brut","Chevron","M3","2","325000.00","0","325000.00"
"131","Ch/2x75x75","1","4","2.00","75","75","1","0","0","0","0","../images/Madrier.png","0.011","0.011","Bois brut","Chevron","M3","2","325000.00","0","325000.00"
"132","G28p/2.5x28x28","9","42","2.50","28","28","40","0","0","0","0","../images/Gorge.png","0.000","0.002","Bois profile à peindre","Gorge G28","ML","20","1360.00","-15","1156.00"
"133","CJ40p/2.5x40x14","9","45","2.50","40","14","40","0","0","0","0","../images/Couvre-joint.png","0.000","0.001","Bois profile à peindre","Couvre joint CJ40","ML","20","1360.00","-15","1156.00"
"134","F60p/2.5x60x13","9","5","2.50","60","13","20","0","0","0","0","../images/Frisette.png","0.150","0.002","Bois profile à peindre","Latte","M2","32","20418.00","-15","17355.30"
"135","P60p/2.5x60x26","3","5","2.50","60","26","12","0","0","0","0","../images/Parquet.png","0.150","0.004","Bois profile à vernir","Latte","M2","35","26747.00","-15","22734.95"
"136","Pt60p/2.5x60x14","9","39","2.50","60","14","30","0","0","0","0","../images/Plinthe.png","0.000","0.002","Bois profile à peindre","Clin CL105","ML","20","1360.00","-15","1156.00"
"137","F86p/2.5x86x13","9","6","2.50","86","13","14","0","0","0","0","../images/Frisette.png","0.215","0.003","Bois profile à peindre",,"M2","31","19139.00","-15","16268.15"
"138","P86p/2.5x86x26","3","5","2.50","86","26","8","0","0","0","0","../images/Parquet.png","0.215","0.006","Bois profile à vernir","Latte","M2","34","25523.00","-15","21694.55"
"139","CA90p/2.5x90x25","3","5","2.50","90","25","8","0","0","0","0",NULL,"2.500","0.006","Bois profile à vernir","Latte","ML","23","2195.00","-15","1865.75"
"140","Pt90p/2.5x90x14","3","5","2.50","90","14","20","0","0","0","0","../images/Plinthe.png","2.500","0.003","Bois profile à vernir","Latte","ML","21","1577.00","-15","1340.45"
"141","F110p/2.5x110x13","9","5","2.50","110","13","12","0","0","0","0","../images/Frisette.png","0.275","0.004","Bois profile à peindre","Latte","M2","30","17812.00","-15","15140.20"
"142","G28p/2x28x28","3","5","2.00","28","28","50","0","0","0","0","../images/Gorge.png","2.000","0.002","Bois profile à vernir","Latte","ML","20","1360.00","-15","1156.00"
"143","CJ40p/2x40x14","3","25","2.00","40","14","50","0","0","0","0","../images/Couvre-joint.png","0.000","0.001","Bois profile à vernir","Déchet","ML","20","1360.00","-15","1156.00"
"144","F60p/2x60x13","9","5","2.00","60","13","20","0","0","0","0","../images/Frisette.png","0.120","0.002","Bois profile à peindre","Latte","M2","32","20418.00","-15","17355.30"
"145","P60p/2x60x26","9","5","2.00","60","26","15","0","0","0","0","../images/Parquet.png","0.120","0.003","Bois profile à peindre","Latte","M2","35","26747.00","-15","22734.95"
"146","Pt60p/2x60x14","9","39","2.00","60","14","30","0","0","0","0","../images/Plinthe.png","0.120","0.002","Bois profile à peindre","Clin CL105","M2","20","1360.00","-15","1156.00"
"147","F86p/2x86x13","9","6","2.00","86","13","14","0","0","0","0","../images/Frisette.png","0.172","0.002","Bois profile à peindre",,"M2","31","19139.00","-15","16268.15"
"148","P86p/2x86x26","9","22","2.00","86","26","10","0","0","0","0","../images/Parquet.png","0.172","0.004","Bois profile à peindre","Caillebotis","M2","34","25523.00","-15","21694.55"
"149","CA90p/2x90x25","3","5","2.00","90","25","10","0","0","0","0",NULL,"2.000","0.005","Bois profile à vernir","Latte","ML","23","2195.00","-15","1865.75"
"150","Pt90p/2x90x14","3","5","2.00","90","14","20","0","0","0","0","../images/Plinthe.png","2.000","0.003","Bois profile à vernir","Latte","ML","21","1577.00","-15","1340.45"
"151","F110p/2x110x13","3","5","2.00","110","13","12","0","0","0","0","../images/Frisette.png","0.220","0.003","Bois profile à vernir","Latte","M2","30","17812.00","-15","15140.20"
"152","G28p/1.5x28x28","3","5","1.50","28","28","50","0","0","0","0","../images/Gorge.png","1.500","0.001","Bois profile à vernir","Latte","ML","20","1360.00","-15","1156.00"
"153","CJ40p/1.5x40x14","3","5","1.50","40","14","50","0","0","0","0","../images/Couvre-joint.png","1.500","0.001","Bois profile à vernir","Latte","ML","20","1360.00","-15","1156.00"
"154","F60p/1.5x60x13","9","5","1.50","60","13","20","0","0","0","0","../images/Frisette.png","0.090","0.001","Bois profile à peindre","Latte","M2","32","20418.00","-15","17355.30"
"155","P60p/1.5x60x26","3","5","1.50","60","26","21","0","0","0","0","../images/Parquet.png","0.090","0.002","Bois profile à vernir","Latte","M2","35","26747.00","-15","22734.95"
"156","Pt60p/1,5x60x14","9","39","1.50","60","14","30","0","0","0","0","../images/Plinthe.png","0.000","0.001","Bois profile à peindre","Clin CL105","ML","20","1360.00","-15","1156.00"
"157","F86p/1.5x86x13","9","5","1.50","86","13","14","0","0","0","0","../images/Frisette.png","0.129","0.002","Bois profile à peindre","Latte","M2","31","19139.00","-15","16268.15"
"158","P86p/1.5x86x26","3","5","1.50","86","26","10","0","0","0","0","../images/Parquet.png","0.129","0.003","Bois profile à vernir","Latte","M2","34","25523.00","-15","21694.55"
"159","CA90p/1.5x90x25","3","5","1.50","90","25","10","0","0","0","0",NULL,"1.500","0.003","Bois profile à vernir","Latte","ML","23","2195.00","-15","1865.75"
"160","Pt90p/1,5x90x14","3","5","1.50","90","14","20","0","0","0","0","../images/Plinthe.png","1.500","0.002","Bois profile à vernir","Latte","ML","21","1577.00","-15","1340.45"
"161","F110p/1.5x110x13","3","5","1.50","110","13","12","0","0","0","0","../images/Frisette.png","0.165","0.002","Bois profile à vernir","Latte","M2","30","17812.00","-15","15140.20"
"162","G28p/1x28x28","3","5","1.00","28","28","100","0","0","0","0","../images/Gorge.png","1.000","0.001","Bois profile à vernir","Latte","ML","20","1360.00","-15","1156.00"
"163","CJ40p/1x40x14","3","5","1.00","40","14","50","0","0","0","0","../images/Couvre-joint.png","1.000","0.001","Bois profile à vernir","Latte","ML","20","1360.00","-15","1156.00"
